molecule,functional,basis,wavelength,intensity
Eos_1,M06,6-311+G**,202,1.6302539503667396e-18
Eos_1,M06,6-311+G**,203,5.632959093785852e-18
Eos_1,M06,6-311+G**,204,1.880749773128838e-17
Eos_1,M06,6-311+G**,205,6.07293942766012e-17
Eos_1,M06,6-311+G**,206,1.8979773601129095e-16
Eos_1,M06,6-311+G**,207,5.745772198576669e-16
Eos_1,M06,6-311+G**,208,1.6861765169334016e-15
Eos_1,M06,6-311+G**,209,4.800406100955541e-15
Eos_1,M06,6-311+G**,210,1.326745582631261e-14
Eos_1,M06,6-311+G**,211,3.562362439919694e-14
Eos_1,M06,6-311+G**,212,9.298807978974629e-14
Eos_1,M06,6-311+G**,213,2.361267881445302e-13
Eos_1,M06,6-311+G**,214,5.836795825245103e-13
Eos_1,M06,6-311+G**,215,1.405368042443725e-12
Eos_1,M06,6-311+G**,216,3.298070074541316e-12
Eos_1,M06,6-311+G**,217,7.548225630706134e-12
Eos_1,M06,6-311+G**,218,1.6857737104470943e-11
Eos_1,M06,6-311+G**,219,3.675959981823679e-11
Eos_1,M06,6-311+G**,220,7.830702390333609e-11
Eos_1,M06,6-311+G**,221,1.6305131860900926e-10
Eos_1,M06,6-311+G**,222,3.3202502100413355e-10
Eos_1,M06,6-311+G**,223,6.615515332282251e-10
Eos_1,M06,6-311+G**,224,1.290389384954247e-09
Eos_1,M06,6-311+G**,225,2.4652135444942663e-09
Eos_1,M06,6-311+G**,226,4.615004469643092e-09
Eos_1,M06,6-311+G**,227,8.469847015177874e-09
Eos_1,M06,6-311+G**,228,1.524621177120598e-08
Eos_1,M06,6-311+G**,229,2.6929205724282006e-08
Eos_1,M06,6-311+G**,230,4.669258983224265e-08
Eos_1,M06,6-311+G**,231,7.950936582969291e-08
Eos_1,M06,6-311+G**,232,1.3301886032686089e-07
Eos_1,M06,6-311+G**,233,2.1872942360968195e-07
Eos_1,M06,6-311+G**,234,3.5364748250117845e-07
Eos_1,M06,6-311+G**,235,5.624315006312925e-07
Eos_1,M06,6-311+G**,236,8.801706036130659e-07
Eos_1,M06,6-311+G**,237,1.3558790186924589e-06
Eos_1,M06,6-311+G**,238,2.0567757480419714e-06
Eos_1,M06,6-311+G**,239,3.073381048619782e-06
Eos_1,M06,6-311+G**,240,4.525405189172608e-06
Eos_1,M06,6-311+G**,241,6.568329907493413e-06
Eos_1,M06,6-311+G**,242,9.400490345088521e-06
Eos_1,M06,6-311+G**,243,1.327035884906188e-05
Eos_1,M06,6-311+G**,244,1.8483618530360382e-05
Eos_1,M06,6-311+G**,245,2.5409503201666452e-05
Eos_1,M06,6-311+G**,246,3.448578292221905e-05
Eos_1,M06,6-311+G**,247,4.622170393060122e-05
Eos_1,M06,6-311+G**,248,6.119816155513999e-05
Eos_1,M06,6-311+G**,249,8.006440678230422e-05
Eos_1,M06,6-311+G**,250,0.00010353067065398229
Eos_1,M06,6-311+G**,251,0.0001323562401999165
Eos_1,M06,6-311+G**,252,0.00016733273408971213
Eos_1,M06,6-311+G**,253,0.00020926259798024436
Eos_1,M06,6-311+G**,254,0.00025893315436165197
Eos_1,M06,6-311+G**,255,0.0003170868792748143
Eos_1,M06,6-311+G**,256,0.0003843889136574522
Eos_1,M06,6-311+G**,257,0.00046139312274892386
Eos_1,M06,6-311+G**,258,0.0005485082653180352
Eos_1,M06,6-311+G**,259,0.000645966000440043
Eos_1,M06,6-311+G**,260,0.0007537925232939513
Eos_1,M06,6-311+G**,261,0.0008717855705150406
Eos_1,M06,6-311+G**,262,0.0009994983664673603
Eos_1,M06,6-311+G**,263,0.001136231800437265
Eos_1,M06,6-311+G**,264,0.0012810357465694781
Eos_1,M06,6-311+G**,265,0.0014327199869176137
Eos_1,M06,6-311+G**,266,0.001589874703011333
Eos_1,M06,6-311+G**,267,0.001750899996265848
Eos_1,M06,6-311+G**,268,0.001914043416602835
Eos_1,M06,6-311+G**,269,0.0020774440539898984
Eos_1,M06,6-311+G**,270,0.002239181406766874
Eos_1,M06,6-311+G**,271,0.0023973270044104467
Eos_1,M06,6-311+G**,272,0.0025499966434616816
Eos_1,M06,6-311+G**,273,0.0026954010976191134
Eos_1,M06,6-311+G**,274,0.0028318932818007414
Eos_1,M06,6-311+G**,275,0.0029580100728945524
Eos_1,M06,6-311+G**,276,0.0030725072982551857
Eos_1,M06,6-311+G**,277,0.0031743867736272924
Eos_1,M06,6-311+G**,278,0.0032629146795345064
Eos_1,M06,6-311+G**,279,0.0033376309833460893
Eos_1,M06,6-311+G**,280,0.003398350018787775
Eos_1,M06,6-311+G**,281,0.003445152704209721
Eos_1,M06,6-311+G**,282,0.0034783711982653
Eos_1,M06,6-311+G**,283,0.003498567044488101
Eos_1,M06,6-311+G**,284,0.0035065040374333196
Eos_1,M06,6-311+G**,285,0.0035031171504307113
Eos_1,M06,6-311+G**,286,0.0034894789009555435
Eos_1,M06,6-311+G**,287,0.0034667645003195833
Eos_1,M06,6-311+G**,288,0.0034362170488618058
Eos_1,M06,6-311+G**,289,0.003399113907052474
Eos_1,M06,6-311+G**,290,0.003356735208873881
Eos_1,M06,6-311+G**,291,0.003310335298590155
Eos_1,M06,6-311+G**,292,0.003261117677045194
Eos_1,M06,6-311+G**,293,0.0032102138492345407
Eos_1,M06,6-311+G**,294,0.0031586662798116865
Eos_1,M06,6-311+G**,295,0.0031074154943347538
Eos_1,M06,6-311+G**,296,0.0030572912164748443
Eos_1,M06,6-311+G**,297,0.0030090073082976823
Eos_1,M06,6-311+G**,298,0.0029631601836178816
Eos_1,M06,6-311+G**,299,0.002920230293369896
Eos_1,M06,6-311+G**,300,0.002880586235801359
Eos_1,M06,6-311+G**,301,0.0028444910210135704
Eos_1,M06,6-311+G**,302,0.0028121100162446845
Eos_1,M06,6-311+G**,303,0.0027835201122179375
Eos_1,M06,6-311+G**,304,0.002758719678595013
Eos_1,M06,6-311+G**,305,0.002737638914835067
Eos_1,M06,6-311+G**,306,0.002720150248473999
Eos_1,M06,6-311+G**,307,0.00270607848318131
Eos_1,M06,6-311+G**,308,0.002695210451430477
Eos_1,M06,6-311+G**,309,0.0026873039791076355
Eos_1,M06,6-311+G**,310,0.002682096020135704
Eos_1,M06,6-311+G**,311,0.002679309866828282
Eos_1,M06,6-311+G**,312,0.002678661385175662
Eos_1,M06,6-311+G**,313,0.0026798642628814407
Eos_1,M06,6-311+G**,314,0.00268263429126297
Eos_1,M06,6-311+G**,315,0.0026866927298861668
Eos_1,M06,6-311+G**,316,0.002691768825004092
Eos_1,M06,6-311+G**,317,0.0026976015696469065
Eos_1,M06,6-311+G**,318,0.0027039408048331447
Eos_1,M06,6-311+G**,319,0.002710547768201494
Eos_1,M06,6-311+G**,320,0.002717195198835722
Eos_1,M06,6-311+G**,321,0.0027236671056635802
Eos_1,M06,6-311+G**,322,0.002729758302079858
Eos_1,M06,6-311+G**,323,0.002735273801921393
Eos_1,M06,6-311+G**,324,0.0027400281621625254
Eos_1,M06,6-311+G**,325,0.002743844846253833
Eos_1,M06,6-311+G**,326,0.0027465556694308848
Eos_1,M06,6-311+G**,327,0.0027480003740847333
Eos_1,M06,6-311+G**,328,0.002748026369890306
Eos_1,M06,6-311+G**,329,0.002746488660269721
Eos_1,M06,6-311+G**,330,0.002743249964313593
Eos_1,M06,6-311+G**,331,0.002738181031829107
Eos_1,M06,6-311+G**,332,0.00273116113900459
Eos_1,M06,6-311+G**,333,0.0027220787434902144
Eos_1,M06,6-311+G**,334,0.0027108322706434415
Eos_1,M06,6-311+G**,335,0.0026973309973629856
Eos_1,M06,6-311+G**,336,0.00268149599636221
Eos_1,M06,6-311+G**,337,0.0026632611018804066
Eos_1,M06,6-311+G**,338,0.002642573857614447
Eos_1,M06,6-311+G**,339,0.0026193964089439577
Eos_1,M06,6-311+G**,340,0.0025937063041530134
Eos_1,M06,6-311+G**,341,0.0025654971731221693
Eos_1,M06,6-311+G**,342,0.0025347792566581843
Eos_1,M06,6-311+G**,343,0.0025015797650135975
Eos_1,M06,6-311+G**,344,0.0024659430499898364
Eos_1,M06,6-311+G**,345,0.0024279305810852685
Eos_1,M06,6-311+G**,346,0.0023876207222247323
Eos_1,M06,6-311+G**,347,0.00234510831148838
Eos_1,M06,6-311+G**,348,0.0023005040517671198
Eos_1,M06,6-311+G**,349,0.002253933725257945
Eos_1,M06,6-311+G**,350,0.0022055372490528465
Eos_1,M06,6-311+G**,351,0.002155467592678352
Eos_1,M06,6-311+G**,352,0.0021038895812483457
Eos_1,M06,6-311+G**,353,0.0020509786098697764
Eos_1,M06,6-311+G**,354,0.0019969192960869165
Eos_1,M06,6-311+G**,355,0.0019419040974873623
Eos_1,M06,6-311+G**,356,0.0018861319211678708
Eos_1,M06,6-311+G**,357,0.0018298067506340935
Eos_1,M06,6-311+G**,358,0.0017731363139648377
Eos_1,M06,6-311+G**,359,0.0017163308147988522
Eos_1,M06,6-311+G**,360,0.0016596017449982175
Eos_1,M06,6-311+G**,361,0.001603160794808606
Eos_1,M06,6-311+G**,362,0.0015472188730752813
Eos_1,M06,6-311+G**,363,0.0014919852466836981
Eos_1,M06,6-311+G**,364,0.0014376668049702558
Eos_1,M06,6-311+G**,365,0.0013844674514787668
Eos_1,M06,6-311+G**,366,0.0013325876222006344
Eos_1,M06,6-311+G**,367,0.0012822239264004547
Eos_1,M06,6-311+G**,368,0.0012335689033515444
Eos_1,M06,6-311+G**,369,0.0011868108858351652
Eos_1,M06,6-311+G**,370,0.001142133959129005
Eos_1,M06,6-311+G**,371,0.0010997180024498888
Eos_1,M06,6-311+G**,372,0.0010597387984382465
Eos_1,M06,6-311+G**,373,0.0010223681952827293
Eos_1,M06,6-311+G**,374,0.0009877743054796826
Eos_1,M06,6-311+G**,375,0.0009561217249932784
Eos_1,M06,6-311+G**,376,0.0009275717567102823
Eos_1,M06,6-311+G**,377,0.0009022826225458521
Eos_1,M06,6-311+G**,378,0.0008804096493255258
Eos_1,M06,6-311+G**,379,0.0008621054146124668
Eos_1,M06,6-311+G**,380,0.0008475198399338568
Eos_1,M06,6-311+G**,381,0.0008368002203502932
Eos_1,M06,6-311+G**,382,0.0008300911809701367
Eos_1,M06,6-311+G**,383,0.0008275345527996307
Eos_1,M06,6-311+G**,384,0.0008292691622023252
Eos_1,M06,6-311+G**,385,0.0008354305301815925
Eos_1,M06,6-311+G**,386,0.0008461504796630023
Eos_1,M06,6-311+G**,387,0.0008615566509057777
Eos_1,M06,6-311+G**,388,0.0008817719270833375
Eos_1,M06,6-311+G**,389,0.0009069137739131728
Eos_1,M06,6-311+G**,390,0.0009370934989597148
Eos_1,M06,6-311+G**,391,0.000972415437856751
Eos_1,M06,6-311+G**,392,0.0010129760761776426
Eos_1,M06,6-311+G**,393,0.0010588631170040954
Eos_1,M06,6-311+G**,394,0.0011101545053929013
Eos_1,M06,6-311+G**,395,0.0011669174219027254
Eos_1,M06,6-311+G**,396,0.0012292072581112127
Eos_1,M06,6-311+G**,397,0.0012970665876202046
Eos_1,M06,6-311+G**,398,0.0013705241464109614
Eos_1,M06,6-311+G**,399,0.0014495938365718893
Eos_1,M06,6-311+G**,400,0.0015342737673808252
Eos_1,M06,6-311+G**,401,0.001624545347487741
Eos_1,M06,6-311+G**,402,0.0017203724415196756
Eos_1,M06,6-311+G**,403,0.0018217006038270833
Eos_1,M06,6-311+G**,404,0.0019284564013224209
Eos_1,M06,6-311+G**,405,0.002040546836440513
Eos_1,M06,6-311+G**,406,0.002157858880192592
Eos_1,M06,6-311+G**,407,0.00228025912410734
Eos_1,M06,6-311+G**,408,0.0024075935585720514
Eos_1,M06,6-311+G**,409,0.0025396874837226887
Eos_1,M06,6-311+G**,410,0.0026763455576032493
Eos_1,M06,6-311+G**,411,0.002817351984841501
Eos_1,M06,6-311+G**,412,0.002962470847589748
Eos_1,M06,6-311+G**,413,0.0031114465789752114
Eos_1,M06,6-311+G**,414,0.0032640045778130713
Eos_1,M06,6-311+G**,415,0.0034198519618756566
Eos_1,M06,6-311+G**,416,0.003578678455599386
Eos_1,M06,6-311+G**,417,0.0037401574067640743
Eos_1,M06,6-311+G**,418,0.003903946925411508
Eos_1,M06,6-311+G**,419,0.004069691137094538
Eos_1,M06,6-311+G**,420,0.004237021541476915
Eos_1,M06,6-311+G**,421,0.0044055584663469345
Eos_1,M06,6-311+G**,422,0.004574912606273115
Eos_1,M06,6-311+G**,423,0.0047446866344243105
Eos_1,M06,6-311+G**,424,0.00491447687550353
Eos_1,M06,6-311+G**,425,0.00508387502730841
Eos_1,M06,6-311+G**,426,0.005252469918131197
Eos_1,M06,6-311+G**,427,0.005419849287047699
Eos_1,M06,6-311+G**,428,0.005585601574115047
Eos_1,M06,6-311+G**,429,0.005749317707598285
Eos_1,M06,6-311+G**,430,0.005910592875570402
Eos_1,M06,6-311+G**,431,0.0060690282695736
Eos_1,M06,6-311+G**,432,0.006224232788481984
Eos_1,M06,6-311+G**,433,0.006375824691260514
Eos_1,M06,6-311+G**,434,0.006523433187961075
Eos_1,M06,6-311+G**,435,0.006666699959024386
Eos_1,M06,6-311+G**,436,0.006805280593754868
Eos_1,M06,6-311+G**,437,0.00693884593969409
Eos_1,M06,6-311+G**,438,0.007067083355525697
Eos_1,M06,6-311+G**,439,0.007189697861088079
Eos_1,M06,6-311+G**,440,0.0073064131790420705
Eos_1,M06,6-311+G**,441,0.007416972663725652
Eos_1,M06,6-311+G**,442,0.007521140113718076
Eos_1,M06,6-311+G**,443,0.007618700465619665
Eos_1,M06,6-311+G**,444,0.00770946036752308
Eos_1,M06,6-311+G**,445,0.007793248631597272
Eos_1,M06,6-311+G**,446,0.007869916566118431
Eos_1,M06,6-311+G**,447,0.0079393381881562
Eos_1,M06,6-311+G**,448,0.008001410318951413
Eos_1,M06,6-311+G**,449,0.008056052564797576
Eos_1,M06,6-311+G**,450,0.00810320718695831
Eos_1,M06,6-311+G**,451,0.008142838864812083
Eos_1,M06,6-311+G**,452,0.008174934357011256
Eos_1,M06,6-311+G**,453,0.008199502065972312
Eos_1,M06,6-311+G**,454,0.008216571511476752
Eos_1,M06,6-311+G**,455,0.008226192719556663
Eos_1,M06,6-311+G**,456,0.008228435533165664
Eos_1,M06,6-311+G**,457,0.008223388851395425
Eos_1,M06,6-311+G**,458,0.008211159804191749
Eos_1,M06,6-311+G**,459,0.008191872869653874
Eos_1,M06,6-311+G**,460,0.00816566894106926
Eos_1,M06,6-311+G**,461,0.008132704350846148
Eos_1,M06,6-311+G**,462,0.00809314985846064
Eos_1,M06,6-311+G**,463,0.008047189609438597
Eos_1,M06,6-311+G**,464,0.007995020072247984
Eos_1,M06,6-311+G**,465,0.007936848959789107
Eos_1,M06,6-311+G**,466,0.007872894141942885
Eos_1,M06,6-311+G**,467,0.00780338255537463
Eos_1,M06,6-311+G**,468,0.007728549116497572
Eos_1,M06,6-311+G**,469,0.0076486356431808775
Eos_1,M06,6-311+G**,470,0.007563889790445147
Eos_1,M06,6-311+G**,471,0.007474564005028981
Eos_1,M06,6-311+G**,472,0.0073809145033367765
Eos_1,M06,6-311+G**,473,0.00728320027689503
Eos_1,M06,6-311+G**,474,0.0071816821290547825
Eos_1,M06,6-311+G**,475,0.00707662174628609
Eos_1,M06,6-311+G**,476,0.006968280807019165
Eos_1,M06,6-311+G**,477,0.006856920130598857
Eos_1,M06,6-311+G**,478,0.0067427988685383276
Eos_1,M06,6-311+G**,479,0.006626173739885386
Eos_1,M06,6-311+G**,480,0.0065072983121538825
Eos_1,M06,6-311+G**,481,0.00638642232892498
Eos_1,M06,6-311+G**,482,0.006263791084890246
Eos_1,M06,6-311+G**,483,0.006139644848791973
Eos_1,M06,6-311+G**,484,0.006014218334417689
Eos_1,M06,6-311+G**,485,0.00588774021952528
Eos_1,M06,6-311+G**,486,0.005760432712314669
Eos_1,M06,6-311+G**,487,0.005632511164821016
Eos_1,M06,6-311+G**,488,0.005504183732383503
Eos_1,M06,6-311+G**,489,0.005375651078143649
Eos_1,M06,6-311+G**,490,0.0052471061213469
Eos_1,M06,6-311+G**,491,0.005118733828061243
Eos_1,M06,6-311+G**,492,0.004990711042786246
Eos_1,M06,6-311+G**,493,0.0048632063593051075
Eos_1,M06,6-311+G**,494,0.004736380029029631
Eos_1,M06,6-311+G**,495,0.004610383905003845
Eos_1,M06,6-311+G**,496,0.004485361419664727
Eos_1,M06,6-311+G**,497,0.004361447594407345
Eos_1,M06,6-311+G**,498,0.004238769078966511
Eos_1,M06,6-311+G**,499,0.004117444218606013
Eos_1,M06,6-311+G**,500,0.003997583147098473
Eos_1,M06,6-311+G**,501,0.0038792879034846442
Eos_1,M06,6-311+G**,502,0.0037626525706165644
Eos_1,M06,6-311+G**,503,0.0036477634335163496
Eos_1,M06,6-311+G**,504,0.0035346991556185732
Eos_1,M06,6-311+G**,505,0.00342353097100896
Eos_1,M06,6-311+G**,506,0.003314322890824378
Eos_1,M06,6-311+G**,507,0.0032071319220378135
Eos_1,M06,6-311+G**,508,0.0031020082969167844
Eos_1,M06,6-311+G**,509,0.002998995711512405
Eos_1,M06,6-311+G**,510,0.0028981315716097326
Eos_1,M06,6-311+G**,511,0.002799447244646309
Eos_1,M06,6-311+G**,512,0.0027029683161843357
Eos_1,M06,6-311+G**,513,0.0026087148496024126
Eos_1,M06,6-311+G**,514,0.002516701647754308
Eos_1,M06,6-311+G**,515,0.0024269385154239835
Eos_1,M06,6-311+G**,516,0.0023394305214881855
Eos_1,M06,6-311+G**,517,0.0022541782597789947
Eos_1,M06,6-311+G**,518,0.0021711781077192118
Eos_1,M06,6-311+G**,519,0.0020904224818821273
Eos_1,M06,6-311+G**,520,0.002011900089704499
Eos_1,M06,6-311+G**,521,0.0019355961766563444
Eos_1,M06,6-311+G**,522,0.0018614927682440777
Eos_1,M06,6-311+G**,523,0.0017895689062932324
Eos_1,M06,6-311+G**,524,0.0017198008790245975
Eos_1,M06,6-311+G**,525,0.001652162444501722
Eos_1,M06,6-311+G**,526,0.001586625047089146
Eos_1,M06,6-311+G**,527,0.0015231580266187334
Eos_1,M06,6-311+G**,528,0.0014617288200165538
Eos_1,M06,6-311+G**,529,0.0014023031551942176
Eos_1,M06,6-311+G**,530,0.0013448452370571902
Eos_1,M06,6-311+G**,531,0.0012893179255276286
Eos_1,M06,6-311+G**,532,0.0012356829055212603
Eos_1,M06,6-311+G**,533,0.0011839008488565587
Eos_1,M06,6-311+G**,534,0.00113393156811024
Eos_1,M06,6-311+G**,535,0.001085734162465524
Eos_1,M06,6-311+G**,536,0.001039267155629428
Eos_1,M06,6-311+G**,537,0.000994488625922167
Eos_1,M06,6-311+G**,538,0.0009513563286657076
Eos_1,M06,6-311+G**,539,0.0009098278110201732
Eos_1,M06,6-311+G**,540,0.0008698605194354899
Eos_1,M06,6-311+G**,541,0.0008314118999024697
Eos_1,M06,6-311+G**,542,0.0007944394912016741
Eos_1,M06,6-311+G**,543,0.0007589010113605508
Eos_1,M06,6-311+G**,544,0.0007247544375396299
Eos_1,M06,6-311+G**,545,0.0006919580795766921
Eos_1,M06,6-311+G**,546,0.0006604706474244091
Eos_1,M06,6-311+G**,547,0.0006302513127218859
Eos_1,M06,6-311+G**,548,0.0006012597647438287
Eos_1,M06,6-311+G**,549,0.0005734562609731704
Eos_1,M06,6-311+G**,550,0.000546801672543641
Eos_1,M06,6-311+G**,551,0.0005212575247983697
Eos_1,M06,6-311+G**,552,0.0004967860332091138
Eos_1,M06,6-311+G**,553,0.00047335013489833587
Eos_1,M06,6-311+G**,554,0.00045091351600296686
Eos_1,M06,6-311+G**,555,0.0004294406351147808
Eos_1,M06,6-311+G**,556,0.00040889674302753616
Eos_1,M06,6-311+G**,557,0.00038924789901577774
Eos_1,M06,6-311+G**,558,0.00037046098386443065
Eos_1,M06,6-311+G**,559,0.00035250370986209857
Eos_1,M06,6-311+G**,560,0.00033534462796439983
Eos_1,M06,6-311+G**,561,0.00031895313232686466
Eos_1,M06,6-311+G**,562,0.00030329946239974136
Eos_1,M06,6-311+G**,563,0.0002883547027698947
Eos_1,M06,6-311+G**,564,0.0002740907809274911
Eos_1,M06,6-311+G**,565,0.0002604804631277421
Eos_1,M06,6-311+G**,566,0.00024749734851044994
Eos_1,M06,6-311+G**,567,0.00023511586163256699
Eos_1,M06,6-311+G**,568,0.0002233112435615316
Eos_1,M06,6-311+G**,569,0.0002120595416697154
Eos_1,M06,6-311+G**,570,0.00020133759826299557
Eos_1,M06,6-311+G**,571,0.00019112303816927803
Eos_1,M06,6-311+G**,572,0.00018139425540573243
Eos_1,M06,6-311+G**,573,0.00017213039903660375
Eos_1,M06,6-311+G**,574,0.00016331135832675623
Eos_1,M06,6-311+G**,575,0.00015491774728953317
Eos_1,M06,6-311+G**,576,0.00014693088872123785
Eos_1,M06,6-311+G**,577,0.00013933279780836187
Eos_1,M06,6-311+G**,578,0.00013210616538782155
Eos_1,M06,6-311+G**,579,0.00012523434093476032
Eos_1,M06,6-311+G**,580,0.00011870131534700803
Eos_1,M06,6-311+G**,581,0.00011249170359007833
Eos_1,M06,6-311+G**,582,0.00010659072726156925
Eos_1,M06,6-311+G**,583,0.00010098419712905801
Eos_1,M06,6-311+G**,584,9.565849569105953e-05
Eos_1,M06,6-311+G**,585,9.06005598062551e-05
Eos_1,M06,6-311+G**,586,8.579786343216239e-05
Eos_1,M06,6-311+G**,587,8.123840051047655e-05
Eos_1,M06,6-311+G**,588,7.69106680327011e-05
Eos_1,M06,6-311+G**,589,7.280364931619548e-05
Eos_1,M06,6-311+G**,590,6.890679751754629e-05
Eos_1,M06,6-311+G**,591,6.52100194070807e-05
Eos_1,M06,6-311+G**,592,6.170365942551743e-05
Eos_1,M06,6-311+G**,593,5.8378484041040135e-05
Eos_1,M06,6-311+G**,594,5.52256664225952e-05
Eos_1,M06,6-311+G**,595,5.223677144288997e-05
Eos_1,M06,6-311+G**,596,4.940374102239111e-05
Eos_1,M06,6-311+G**,597,4.671887982362709e-05
Eos_1,M06,6-311+G**,598,4.417484130323786e-05
Eos_1,M06,6-311+G**,599,4.1764614127501364e-05
Eos_1,M06,6-311+G**,600,3.948150895548997e-05
Eos_1,M06,6-311+G**,601,3.731914559256544e-05
Eos_1,M06,6-311+G**,602,3.527144051558855e-05
Eos_1,M06,6-311+G**,603,3.333259477002107e-05
Eos_1,M06,6-311+G**,604,3.1497082237991204e-05
Eos_1,M06,6-311+G**,605,2.975963827540268e-05
Eos_1,M06,6-311+G**,606,2.811524871526535e-05
Eos_1,M06,6-311+G**,607,2.6559139233625275e-05
Eos_1,M06,6-311+G**,608,2.5086765073744033e-05
Eos_1,M06,6-311+G**,609,2.3693801123542923e-05
Eos_1,M06,6-311+G**,610,2.2376132340759134e-05
Eos_1,M06,6-311+G**,611,2.1129844519763668e-05
Eos_1,M06,6-311+G**,612,1.9951215393566186e-05
Eos_1,M06,6-311+G**,613,1.8836706064155914e-05
Eos_1,M06,6-311+G**,614,1.7782952754017157e-05
Eos_1,M06,6-311+G**,615,1.6786758871394677e-05
Eos_1,M06,6-311+G**,616,1.584508738166819e-05
Eos_1,M06,6-311+G**,617,1.4955053477029764e-05
Eos_1,M06,6-311+G**,618,1.4113917536520108e-05
Eos_1,M06,6-311+G**,619,1.3319078368393107e-05
Eos_1,M06,6-311+G**,620,1.2568066726714807e-05
Eos_1,M06,6-311+G**,621,1.185853909407628e-05
Eos_1,M06,6-311+G**,622,1.1188271722296394e-05
Eos_1,M06,6-311+G**,623,1.0555154923017545e-05
Eos_1,M06,6-311+G**,624,9.957187600143158e-06
Eos_1,M06,6-311+G**,625,9.392472016131473e-06
Eos_1,M06,6-311+G**,626,8.859208784249332e-06
Eos_1,M06,6-311+G**,627,8.355692078987168e-06
Eos_1,M06,6-311+G**,628,7.880305056954772e-06
Eos_1,M06,6-311+G**,629,7.4315154807052805e-06
Eos_1,M06,6-311+G**,630,7.007871538072668e-06
Eos_1,M06,6-311+G**,631,6.607997849758167e-06
Eos_1,M06,6-311+G**,632,6.2305916580556265e-06
Eos_1,M06,6-311+G**,633,5.874419189770182e-06
Eos_1,M06,6-311+G**,634,5.538312186551737e-06
Eos_1,M06,6-311+G**,635,5.221164596038594e-06
Eos_1,M06,6-311+G**,636,4.921929417381483e-06
Eos_1,M06,6-311+G**,637,4.6396156948978015e-06
Eos_1,M06,6-311+G**,638,4.3732856537855134e-06
Eos_1,M06,6-311+G**,639,4.1220519720069674e-06
Eos_1,M06,6-311+G**,640,3.885075182635065e-06
Eos_1,M06,6-311+G**,641,3.6615612011337884e-06
Eos_1,M06,6-311+G**,642,3.450758972226277e-06
Eos_1,M06,6-311+G**,643,3.2519582311810924e-06
Eos_1,M06,6-311+G**,644,3.064487374524626e-06
Eos_1,M06,6-311+G**,645,2.887711435361506e-06
Eos_1,M06,6-311+G**,646,2.7210301586567493e-06
Eos_1,M06,6-311+G**,647,2.5638761720023777e-06
Eos_1,M06,6-311+G**,648,2.4157132475567665e-06
Eos_1,M06,6-311+G**,649,2.2760346510073107e-06
Eos_1,M06,6-311+G**,650,2.1443615735661128e-06
Eos_1,M06,6-311+G**,651,2.020241643162984e-06
Eos_1,M06,6-311+G**,652,1.9032475111517412e-06
Eos_1,M06,6-311+G**,653,1.7929755109930372e-06
Eos_1,M06,6-311+G**,654,1.689044385520085e-06
Eos_1,M06,6-311+G**,655,1.5910940795331512e-06
Eos_1,M06,6-311+G**,656,1.4987845946037526e-06
Eos_1,M06,6-311+G**,657,1.4117949031005748e-06
Eos_1,M06,6-311+G**,658,1.3298219185761e-06
Eos_1,M06,6-311+G**,659,1.252579519775768e-06
Eos_1,M06,6-311+G**,660,1.1797976256502181e-06
Eos_1,M06,6-311+G**,661,1.111221318865988e-06
Eos_1,M06,6-311+G**,662,1.0466100154206146e-06
Eos_1,M06,6-311+G**,663,9.857366780750217e-07
Eos_1,M06,6-311+G**,664,9.283870714189074e-07
Eos_1,M06,6-311+G**,665,8.743590564838925e-07
Eos_1,M06,6-311+G**,666,8.23461922914653e-07
Eos_1,M06,6-311+G**,667,7.755157567998588e-07
Eos_1,M06,6-311+G**,668,7.303508423529355e-07
Eos_1,M06,6-311+G**,669,6.878070957172041e-07
Eos_1,M06,6-311+G**,670,6.477335292513667e-07
Eos_1,M06,6-311+G**,671,6.09987744728991e-07
Eos_1,M06,6-311+G**,672,5.744354539606093e-07
Eos_1,M06,6-311+G**,673,5.409500254184891e-07
Eos_1,M06,6-311+G**,674,5.094120555127619e-07
Eos_1,M06,6-311+G**,675,4.797089632332492e-07
Eos_1,M06,6-311+G**,676,4.517346069340929e-07
Eos_1,M06,6-311+G**,677,4.253889220984524e-07
Eos_1,M06,6-311+G**,678,4.0057757897786455e-07
Eos_1,M06,6-311+G**,679,3.772116590557631e-07
Eos_1,M06,6-311+G**,680,3.5520734933712095e-07
Eos_1,M06,6-311+G**,681,3.344856535161026e-07
Eos_1,M06,6-311+G**,682,3.1497211912147557e-07
Eos_1,M06,6-311+G**,683,2.965965797849986e-07
Eos_1,M06,6-311+G**,684,2.79292911821499e-07
Eos_1,M06,6-311+G**,685,2.629988043507395e-07
Eos_1,M06,6-311+G**,686,2.4765554223063506e-07
Eos_1,M06,6-311+G**,687,2.3320780110896976e-07
Eos_1,M06,6-311+G**,688,2.196034539365817e-07
Eos_1,M06,6-311+G**,689,2.067933883190406e-07
Eos_1,M06,6-311+G**,690,1.947313341162737e-07
Eos_1,M06,6-311+G**,691,1.8337370073048083e-07
Eos_1,M06,6-311+G**,692,1.7267942355197623e-07
Eos_1,M06,6-311+G**,693,1.6260981906055063e-07
Eos_1,M06,6-311+G**,694,1.5312844810643602e-07
Eos_1,M06,6-311+G**,695,1.442009869201693e-07
Eos_1,M06,6-311+G**,696,1.3579510542460405e-07
Eos_1,M06,6-311+G**,697,1.2788035244506333e-07
